OrderID,CustomerID,ProductID,Quantity,OrderDate,ShipDate,PaymentType,SalesRep,Discount,TotalAmount
30001032,100006,200006,2,2025-06-28,2025-07-04,Credit Card,Rep_Ahmed,0.0,1998.0
30001033,100045,200010,3,2025-08-30,2025-09-02,Credit Card,Rep_Sara,0.1,324.0
30001034,100072,200003,1,2025-01-02,2025-01-04,Bank Transfer,Rep_Sara,0.1,162.0
30001035,100059,200005,1,2025-02-13,2025-02-15,Bank Transfer,Rep_Ahmed,0.1,44.1
30001036,100067,200001,3,2025-01-08,2025-01-15,Cash,Rep_Ahmed,0.0,3897.0
30001037,100087,200009,3,2025-06-24,2025-06-30,Cash,Rep_Ahmed,0.1,432.0
30001038,100059,200007,4,2025-03-24,2025-03-27,Cash,Rep_Omar,0.05,247.0
30001039,100007,200006,4,2025-06-19,2025-06-25,Credit Card,Rep_Sara,0.05,3796.2
30001040,100011,200007,5,2025-03-08,2025-03-12,Bank Transfer,Rep_Mariam,0.0,325.0
30001041,100077,200005,5,2025-01-16,2025-01-20,Bank Transfer,Rep_Omar,0.05,232.75
30001042,100080,200010,5,2024-09-30,2024-10-07,Credit Card,Rep_Omar,0.1,540.0
30001043,100020,200010,2,2025-03-26,2025-03-30,Mobile Wallet,Rep_Sara,0.1,216.0
30001044,100018,200008,4,2025-07-31,2025-08-05,Credit Card,Rep_Mariam,0.0,1280.0
30001045,100080,200010,5,2025-07-22,2025-07-23,Mobile Wallet,Rep_Mariam,0.1,540.0
30001046,100022,200005,4,2025-04-25,2025-04-26,Cash,Rep_Ahmed,0.05,186.2
30001047,100070,200004,5,2024-12-03,2024-12-05,Bank Transfer,Rep_Omar,0.05,1092.5
30001048,100038,200004,1,2024-11-05,2024-11-11,Cash,Rep_Sara,0.05,218.5
30001049,100066,200008,1,2025-06-25,2025-06-28,Cash,Rep_Mariam,0.05,304.0
30001050,100019,200003,4,2025-01-15,2025-01-18,Credit Card,Rep_Omar,0.1,648.0
30001051,100100,200004,3,2025-07-30,2025-07-31,Cash,Rep_Omar,0.0,690.0
30001052,100033,200003,1,2025-08-23,2025-08-30,Mobile Wallet,Rep_Ahmed,0.05,171.0
30001053,100020,200008,3,2025-03-29,2025-04-02,Bank Transfer,Rep_Omar,0.0,960.0
30001054,100056,200009,2,2025-06-22,2025-06-26,Credit Card,Rep_Omar,0.1,288.0
30001055,100025,200010,3,2025-01-04,2025-01-08,Bank Transfer,Rep_Omar,0.0,360.0
30001056,100008,200002,3,2024-10-17,2024-10-18,Cash,Rep_Sara,0.05,3417.15
30001057,100028,200003,3,2025-02-09,2025-02-16,Bank Transfer,Rep_Sara,0.1,486.0
30001058,100100,200010,4,2025-04-01,2025-04-07,Credit Card,Rep_Mariam,0.05,456.0
30001059,100045,200004,4,2024-10-02,2024-10-06,Mobile Wallet,Rep_Mariam,0.1,828.0
30001060,100060,200001,2,2024-12-19,2024-12-22,Bank Transfer,Rep_Ahmed,0.0,2598.0
30001061,100019,200004,3,2025-04-21,2025-04-26,Credit Card,Rep_Ahmed,0.05,655.5
30001062,100065,200009,5,2024-09-21,2024-09-23,Bank Transfer,Rep_Sara,0.1,720.0
30001063,100033,200009,1,2025-04-09,2025-04-16,Mobile Wallet,Rep_Omar,0.05,152.0
30001064,100033,200004,5,2025-08-31,2025-09-02,Mobile Wallet,Rep_Sara,0.1,1035.0
30001065,100074,200001,1,2025-08-13,2025-08-15,Cash,Rep_Mariam,0.1,1169.1
30001066,100043,200009,3,2025-03-12,2025-03-13,Cash,Rep_Omar,0.0,480.0
30001067,100029,200005,2,2025-08-14,2025-08-20,Bank Transfer,Rep_Omar,0.1,88.2
30001068,100047,200007,5,2024-11-15,2024-11-21,Credit Card,Rep_Omar,0.1,292.5
30001069,100094,200006,5,2024-10-30,2024-11-02,Credit Card,Rep_Mariam,0.0,4995.0
30001070,100016,200004,3,2025-02-10,2025-02-15,Credit Card,Rep_Omar,0.0,690.0
30001071,100055,200005,4,2025-01-11,2025-01-17,Mobile Wallet,Rep_Ahmed,0.0,196.0
30001072,100077,200007,4,2025-08-13,2025-08-15,Credit Card,Rep_Ahmed,0.05,247.0
30001073,100033,200008,4,2024-10-03,2024-10-08,Mobile Wallet,Rep_Omar,0.05,1216.0
30001074,100035,200005,5,2025-01-27,2025-01-31,Credit Card,Rep_Omar,0.1,220.5
30001075,100069,200006,3,2025-02-03,2025-02-08,Bank Transfer,Rep_Mariam,0.0,2997.0
30001076,100085,200004,2,2025-01-05,2025-01-12,Mobile Wallet,Rep_Omar,0.1,414.0
30001077,100023,200004,4,2025-03-20,2025-03-21,Cash,Rep_Omar,0.1,828.0
30001078,100065,200010,1,2025-03-28,2025-03-31,Cash,Rep_Omar,0.05,114.0
30001079,100070,200006,4,2025-04-27,2025-05-02,Bank Transfer,Rep_Sara,0.05,3796.2
30001080,100030,200002,1,2024-10-05,2024-10-10,Cash,Rep_Sara,0.05,1139.05
30001081,100025,200005,2,2025-04-27,2025-04-29,Cash,Rep_Mariam,0.1,88.2
30001082,100024,200008,2,2025-07-16,2025-07-19,Credit Card,Rep_Ahmed,0.1,576.0
30001083,100066,200006,3,2025-06-29,2025-07-03,Mobile Wallet,Rep_Ahmed,0.1,2697.3
30001084,100023,200007,3,2025-01-13,2025-01-20,Cash,Rep_Omar,0.1,175.5
30001085,100078,200008,5,2025-01-16,2025-01-22,Cash,Rep_Sara,0.0,1600.0
30001086,100051,200010,4,2025-01-30,2025-02-04,Mobile Wallet,Rep_Ahmed,0.05,456.0
30001087,100005,200003,5,2024-10-08,2024-10-15,Bank Transfer,Rep_Ahmed,0.1,810.0
30001088,100017,200007,3,2025-04-27,2025-05-02,Mobile Wallet,Rep_Mariam,0.0,195.0
30001089,100039,200009,4,2025-02-14,2025-02-16,Credit Card,Rep_Ahmed,0.05,608.0
30001090,100061,200002,1,2025-01-01,2025-01-04,Cash,Rep_Sara,0.05,1139.05
30001091,100089,200010,3,2025-09-14,2025-09-17,Cash,Rep_Mariam,0.0,360.0
30001092,100086,200006,2,2025-08-29,2025-09-03,Credit Card,Rep_Ahmed,0.0,1998.0
30001093,100050,200004,5,2025-03-16,2025-03-17,Bank Transfer,Rep_Omar,0.05,1092.5
30001094,100002,200002,1,2025-01-22,2025-01-25,Cash,Rep_Ahmed,0.1,1079.1
30001095,100037,200003,1,2025-06-04,2025-06-06,Cash,Rep_Ahmed,0.05,171.0
30001096,100060,200001,1,2025-04-25,2025-04-26,Bank Transfer,Rep_Mariam,0.1,1169.1
30001097,100009,200006,3,2025-02-11,2025-02-15,Mobile Wallet,Rep_Sara,0.1,2697.3
30001098,100062,200009,2,2025-07-26,2025-08-02,Bank Transfer,Rep_Sara,0.1,288.0
30001099,100018,200002,3,2024-11-19,2024-11-23,Mobile Wallet,Rep_Ahmed,0.0,3597.0
30001100,100025,200001,5,2024-11-02,2024-11-08,Mobile Wallet,Rep_Ahmed,0.0,6495.0
30001101,100018,200005,5,2025-02-22,2025-02-26,Credit Card,Rep_Omar,0.1,220.5
30001102,100019,200008,5,2024-12-28,2025-01-03,Mobile Wallet,Rep_Sara,0.0,1600.0
30001103,100041,200008,1,2025-05-18,2025-05-19,Cash,Rep_Mariam,0.05,304.0
30001104,100054,200006,5,2025-01-08,2025-01-10,Bank Transfer,Rep_Mariam,0.05,4745.25
30001105,100058,200001,4,2025-04-23,2025-04-26,Credit Card,Rep_Sara,0.0,5196.0
30001106,100042,200003,4,2025-03-26,2025-03-27,Bank Transfer,Rep_Omar,0.0,720.0
30001107,100085,200008,3,2025-04-17,2025-04-21,Cash,Rep_Sara,0.05,912.0
30001108,100057,200005,1,2025-01-19,2025-01-22,Bank Transfer,Rep_Omar,0.1,44.1
30001109,100041,200003,3,2024-10-31,2024-11-06,Credit Card,Rep_Ahmed,0.1,486.0
30001110,100072,200003,5,2024-10-14,2024-10-15,Bank Transfer,Rep_Mariam,0.05,855.0
30001111,100070,200005,3,2025-05-14,2025-05-15,Mobile Wallet,Rep_Omar,0.1,132.3
30001112,100044,200002,4,2025-04-09,2025-04-13,Bank Transfer,Rep_Ahmed,0.05,4556.2
30001113,100091,200009,3,2024-12-09,2024-12-15,Bank Transfer,Rep_Sara,0.0,480.0
30001114,100060,200007,1,2025-08-20,2025-08-21,Cash,Rep_Omar,0.05,61.75
30001115,100089,200002,3,2024-10-01,2024-10-08,Bank Transfer,Rep_Ahmed,0.0,3597.0
30001116,100066,200008,5,2025-02-13,2025-02-16,Credit Card,Rep_Ahmed,0.0,1600.0
30001117,100005,200005,3,2025-06-08,2025-06-14,Cash,Rep_Ahmed,0.05,139.65
30001118,100085,200005,3,2025-07-14,2025-07-15,Credit Card,Rep_Mariam,0.05,139.65
30001119,100096,200010,2,2025-04-03,2025-04-09,Credit Card,Rep_Sara,0.1,216.0
30001120,100036,200005,2,2025-02-01,2025-02-04,Cash,Rep_Ahmed,0.1,88.2
30001121,100046,200003,5,2025-08-04,2025-08-09,Cash,Rep_Omar,0.0,900.0
30001122,100009,200007,1,2025-07-24,2025-07-26,Credit Card,Rep_Ahmed,0.05,61.75
30001123,100077,200009,5,2025-03-06,2025-03-08,Credit Card,Rep_Ahmed,0.0,800.0
30001124,100031,200003,2,2025-01-10,2025-01-15,Credit Card,Rep_Mariam,0.1,324.0
30001125,100072,200007,3,2025-08-05,2025-08-06,Mobile Wallet,Rep_Sara,0.05,185.25
30001126,100047,200005,5,2025-05-04,2025-05-06,Credit Card,Rep_Mariam,0.05,232.75
30001127,100013,200001,1,2025-06-26,2025-07-01,Cash,Rep_Sara,0.05,1234.05
30001128,100018,200008,2,2025-03-01,2025-03-03,Mobile Wallet,Rep_Sara,0.05,608.0
30001129,100089,200008,5,2025-06-17,2025-06-23,Mobile Wallet,Rep_Mariam,0.1,1440.0
30001130,100084,200008,1,2025-02-14,2025-02-16,Bank Transfer,Rep_Ahmed,0.1,288.0
30001131,100025,200004,4,2025-07-02,2025-07-03,Cash,Rep_Omar,0.05,874.0
30001132,100052,200002,4,2025-07-05,2025-07-11,Credit Card,Rep_Mariam,0.0,4796.0
30001133,100070,200008,4,2025-05-08,2025-05-14,Mobile Wallet,Rep_Mariam,0.0,1280.0
30001134,100098,200009,3,2025-08-12,2025-08-13,Credit Card,Rep_Sara,0.1,432.0
30001135,100047,200007,4,2025-01-15,2025-01-18,Mobile Wallet,Rep_Mariam,0.0,260.0
30001136,100047,200008,3,2024-12-28,2025-01-04,Bank Transfer,Rep_Sara,0.05,912.0
30001137,100098,200006,4,2025-08-01,2025-08-02,Credit Card,Rep_Ahmed,0.1,3596.4
30001138,100006,200004,5,2025-08-22,2025-08-28,Mobile Wallet,Rep_Sara,0.05,1092.5
30001139,100051,200010,5,2025-05-23,2025-05-25,Mobile Wallet,Rep_Ahmed,0.05,570.0
30001140,100086,200001,5,2024-09-18,2024-09-24,Mobile Wallet,Rep_Ahmed,0.0,6495.0
30001141,100036,200004,4,2025-01-24,2025-01-26,Bank Transfer,Rep_Sara,0.1,828.0
30001142,100100,200004,1,2024-11-30,2024-12-06,Cash,Rep_Ahmed,0.05,218.5
30001143,100044,200006,5,2025-05-02,2025-05-08,Credit Card,Rep_Omar,0.0,4995.0
30001144,100047,200010,4,2024-10-17,2024-10-24,Credit Card,Rep_Sara,0.1,432.0
30001145,100015,200003,2,2024-12-08,2024-12-10,Credit Card,Rep_Omar,0.05,342.0
30001146,100100,200009,5,2025-09-15,2025-09-20,Credit Card,Rep_Mariam,0.1,720.0
30001147,100034,200007,1,2024-12-28,2025-01-04,Mobile Wallet,Rep_Ahmed,0.0,65.0
30001148,100094,200006,5,2025-05-02,2025-05-09,Bank Transfer,Rep_Sara,0.1,4495.5
30001149,100070,200009,5,2025-07-24,2025-07-26,Credit Card,Rep_Mariam,0.0,800.0
30001150,100088,200006,3,2025-04-26,2025-05-03,Cash,Rep_Ahmed,0.1,2697.3
30001151,100047,200010,5,2025-08-25,2025-08-26,Cash,Rep_Mariam,0.1,540.0
30001152,100082,200005,2,2025-06-06,2025-06-13,Cash,Rep_Sara,0.05,93.1
30001153,100074,200007,5,2025-05-08,2025-05-13,Mobile Wallet,Rep_Mariam,0.05,308.75
30001154,100022,200003,5,2025-06-01,2025-06-07,Mobile Wallet,Rep_Omar,0.1,810.0
30001155,100014,200010,2,2025-06-09,2025-06-16,Mobile Wallet,Rep_Omar,0.1,216.0
30001156,100078,200004,4,2025-09-10,2025-09-17,Mobile Wallet,Rep_Omar,0.05,874.0
30001157,100001,200009,4,2025-06-14,2025-06-18,Credit Card,Rep_Ahmed,0.05,608.0
30001158,100020,200005,2,2025-06-27,2025-07-02,Mobile Wallet,Rep_Ahmed,0.1,88.2
30001159,100064,200003,4,2024-10-16,2024-10-17,Mobile Wallet,Rep_Omar,0.05,684.0
30001160,100073,200006,4,2025-03-01,2025-03-02,Mobile Wallet,Rep_Sara,0.05,3796.2
30001161,100018,200006,4,2025-03-20,2025-03-26,Credit Card,Rep_Ahmed,0.0,3996.0
30001162,100049,200008,1,2025-02-01,2025-02-04,Bank Transfer,Rep_Ahmed,0.1,288.0
30001163,100087,200006,4,2025-01-21,2025-01-22,Bank Transfer,Rep_Mariam,0.05,3796.2
30001164,100069,200006,3,2025-09-10,2025-09-12,Mobile Wallet,Rep_Mariam,0.0,2997.0
30001165,100010,200010,2,2025-03-22,2025-03-24,Mobile Wallet,Rep_Sara,0.05,228.0
30001166,100096,200009,1,2025-09-10,2025-09-12,Bank Transfer,Rep_Ahmed,0.0,160.0
30001167,100060,200003,5,2025-02-04,2025-02-05,Credit Card,Rep_Omar,0.0,900.0
30001168,100016,200004,3,2025-08-10,2025-08-14,Cash,Rep_Mariam,0.05,655.5
30001169,100024,200008,5,2025-04-10,2025-04-16,Mobile Wallet,Rep_Ahmed,0.0,1600.0
30001170,100057,200005,1,2024-11-01,2024-11-08,Bank Transfer,Rep_Sara,0.05,46.55
30001171,100032,200006,5,2024-10-09,2024-10-16,Bank Transfer,Rep_Ahmed,0.0,4995.0
30001172,100010,200006,1,2024-10-25,2024-10-29,Credit Card,Rep_Sara,0.1,899.1
30001173,100070,200001,1,2025-04-19,2025-04-25,Cash,Rep_Mariam,0.1,1169.1
30001174,100053,200001,2,2024-11-05,2024-11-06,Credit Card,Rep_Ahmed,0.05,2468.1
30001175,100004,200003,3,2025-08-10,2025-08-14,Cash,Rep_Ahmed,0.1,486.0
30001176,100039,200002,2,2025-05-03,2025-05-10,Cash,Rep_Sara,0.0,2398.0
30001177,100058,200009,3,2025-01-02,2025-01-04,Mobile Wallet,Rep_Ahmed,0.1,432.0
30001178,100022,200010,1,2025-08-17,2025-08-22,Bank Transfer,Rep_Sara,0.1,108.0
30001179,100021,200009,1,2025-06-21,2025-06-22,Bank Transfer,Rep_Mariam,0.0,160.0
30001180,100033,200003,1,2024-10-13,2024-10-18,Credit Card,Rep_Omar,0.0,180.0
30001181,100042,200004,5,2024-12-12,2024-12-14,Cash,Rep_Ahmed,0.1,1035.0
30001182,100086,200008,4,2025-08-25,2025-08-26,Cash,Rep_Ahmed,0.1,1152.0
30001183,100029,200009,1,2024-10-16,2024-10-23,Mobile Wallet,Rep_Ahmed,0.1,144.0
30001184,100091,200004,4,2025-05-30,2025-06-05,Mobile Wallet,Rep_Mariam,0.0,920.0
30001185,100029,200001,2,2025-07-03,2025-07-05,Bank Transfer,Rep_Mariam,0.1,2338.2
30001186,100049,200005,4,2024-11-24,2024-11-29,Bank Transfer,Rep_Ahmed,0.1,176.4
30001187,100018,200006,5,2025-08-22,2025-08-24,Credit Card,Rep_Sara,0.05,4745.25
30001188,100041,200003,4,2025-01-03,2025-01-04,Cash,Rep_Ahmed,0.0,720.0
30001189,100011,200005,3,2024-12-10,2024-12-16,Mobile Wallet,Rep_Ahmed,0.05,139.65
30001190,100087,200010,4,2025-08-26,2025-09-01,Bank Transfer,Rep_Omar,0.1,432.0
30001191,100063,200004,1,2025-08-10,2025-08-14,Bank Transfer,Rep_Mariam,0.0,230.0
30001192,100057,200004,2,2025-03-06,2025-03-13,Credit Card,Rep_Omar,0.0,460.0
30001193,100096,200001,5,2025-03-26,2025-03-29,Credit Card,Rep_Omar,0.0,6495.0
30001194,100062,200001,3,2025-03-07,2025-03-10,Cash,Rep_Mariam,0.05,3702.15
30001195,100064,200006,4,2025-07-16,2025-07-20,Cash,Rep_Mariam,0.05,3796.2
30001196,100033,200009,1,2024-09-22,2024-09-28,Bank Transfer,Rep_Omar,0.0,160.0
30001197,100077,200001,1,2024-09-16,2024-09-23,Mobile Wallet,Rep_Omar,0.05,1234.05
30001198,100003,200006,4,2025-01-08,2025-01-10,Mobile Wallet,Rep_Mariam,0.05,3796.2
30001199,100079,200001,4,2024-12-25,2024-12-30,Mobile Wallet,Rep_Sara,0.0,5196.0
30001200,100005,200005,4,2025-03-30,2025-04-06,Mobile Wallet,Rep_Sara,0.1,176.4
30001201,100019,200007,2,2024-11-06,2024-11-12,Mobile Wallet,Rep_Ahmed,0.0,130.0
30001202,100089,200002,1,2024-10-16,2024-10-19,Mobile Wallet,Rep_Omar,0.0,1199.0
30001203,100016,200001,5,2025-01-29,2025-01-30,Bank Transfer,Rep_Omar,0.0,6495.0
30001204,100079,200010,1,2025-09-04,2025-09-11,Credit Card,Rep_Omar,0.1,108.0
30001205,100060,200010,5,2025-06-18,2025-06-20,Cash,Rep_Mariam,0.1,540.0
30001206,100033,200006,5,2024-10-16,2024-10-19,Bank Transfer,Rep_Mariam,0.1,4495.5
30001207,100086,200001,3,2024-10-30,2024-11-04,Mobile Wallet,Rep_Ahmed,0.1,3507.3
30001208,100047,200007,1,2025-04-24,2025-04-27,Bank Transfer,Rep_Sara,0.05,61.75
30001209,100032,200006,1,2025-05-20,2025-05-21,Credit Card,Rep_Mariam,0.1,899.1
30001210,100089,200009,4,2024-09-25,2024-10-02,Cash,Rep_Omar,0.1,576.0
30001211,100044,200001,5,2025-05-30,2025-06-02,Bank Transfer,Rep_Ahmed,0.0,6495.0
30001212,100096,200005,4,2025-03-02,2025-03-04,Cash,Rep_Mariam,0.0,196.0
30001213,100095,200004,5,2025-07-29,2025-07-30,Bank Transfer,Rep_Sara,0.1,1035.0
30001214,100039,200006,3,2024-12-13,2024-12-17,Mobile Wallet,Rep_Omar,0.0,2997.0
30001215,100081,200009,1,2025-06-21,2025-06-24,Bank Transfer,Rep_Mariam,0.0,160.0
30001216,100063,200001,2,2025-07-17,2025-07-24,Cash,Rep_Sara,0.05,2468.1
30001217,100043,200008,2,2025-07-28,2025-08-04,Cash,Rep_Omar,0.1,576.0
30001218,100049,200009,2,2025-01-13,2025-01-14,Bank Transfer,Rep_Ahmed,0.1,288.0
30001219,100035,200005,2,2024-12-20,2024-12-22,Mobile Wallet,Rep_Mariam,0.1,88.2
30001220,100037,200001,5,2025-01-23,2025-01-26,Credit Card,Rep_Sara,0.05,6170.25
30001221,100067,200010,3,2024-11-27,2024-11-30,Cash,Rep_Omar,0.05,342.0
30001222,100032,200004,4,2025-06-03,2025-06-08,Bank Transfer,Rep_Omar,0.05,874.0
30001223,100092,200002,4,2024-11-22,2024-11-24,Cash,Rep_Omar,0.0,4796.0
30001224,100084,200006,4,2025-01-29,2025-02-04,Cash,Rep_Mariam,0.1,3596.4
30001225,100045,200005,4,2025-03-15,2025-03-20,Mobile Wallet,Rep_Mariam,0.05,186.2
30001226,100028,200001,2,2025-07-28,2025-08-03,Credit Card,Rep_Ahmed,0.1,2338.2
30001227,100042,200006,2,2025-09-02,2025-09-03,Mobile Wallet,Rep_Ahmed,0.1,1798.2
30001228,100082,200006,5,2025-01-27,2025-02-03,Bank Transfer,Rep_Sara,0.05,4745.25
30001229,100092,200004,4,2025-05-08,2025-05-09,Credit Card,Rep_Omar,0.0,920.0
30001230,100090,200001,5,2025-05-31,2025-06-06,Cash,Rep_Mariam,0.05,6170.25
30001231,100091,200004,1,2025-01-06,2025-01-12,Cash,Rep_Sara,0.0,230.0
30001232,100052,200003,3,2025-04-01,2025-04-02,Credit Card,Rep_Omar,0.1,486.0
30001233,100010,200002,1,2025-07-03,2025-07-07,Credit Card,Rep_Omar,0.0,1199.0
30001234,100079,200006,4,2025-07-07,2025-07-09,Credit Card,Rep_Mariam,0.0,3996.0
30001235,100078,200008,1,2024-10-04,2024-10-08,Bank Transfer,Rep_Mariam,0.05,304.0
30001236,100016,200007,3,2024-12-27,2024-12-28,Mobile Wallet,Rep_Omar,0.1,175.5
30001237,100017,200003,1,2025-02-04,2025-02-08,Bank Transfer,Rep_Ahmed,0.05,171.0
30001238,100080,200009,4,2025-04-21,2025-04-22,Bank Transfer,Rep_Mariam,0.0,640.0
30001239,100074,200009,1,2025-05-31,2025-06-03,Bank Transfer,Rep_Mariam,0.0,160.0
30001240,100099,200009,1,2025-03-28,2025-04-02,Bank Transfer,Rep_Ahmed,0.1,144.0
30001241,100077,200007,4,2025-06-21,2025-06-23,Credit Card,Rep_Sara,0.05,247.0
30001242,100087,200003,3,2025-05-15,2025-05-18,Credit Card,Rep_Mariam,0.1,486.0
30001243,100011,200001,2,2024-11-20,2024-11-24,Bank Transfer,Rep_Mariam,0.1,2338.2
30001244,100088,200001,3,2025-08-25,2025-09-01,Bank Transfer,Rep_Omar,0.1,3507.3
30001245,100033,200007,4,2025-05-25,2025-05-31,Mobile Wallet,Rep_Omar,0.05,247.0
30001246,100043,200004,4,2024-11-22,2024-11-29,Bank Transfer,Rep_Sara,0.1,828.0
30001247,100053,200010,1,2024-09-23,2024-09-29,Bank Transfer,Rep_Sara,0.1,108.0
30001248,100100,200007,5,2025-01-02,2025-01-05,Credit Card,Rep_Omar,0.05,308.75
30001249,100054,200005,4,2025-07-14,2025-07-21,Credit Card,Rep_Sara,0.05,186.2
30001250,100005,200010,2,2024-12-10,2024-12-14,Credit Card,Rep_Omar,0.1,216.0
30001251,100020,200009,4,2025-05-03,2025-05-06,Bank Transfer,Rep_Ahmed,0.1,576.0
30001252,100094,200009,1,2024-12-22,2024-12-23,Bank Transfer,Rep_Omar,0.0,160.0
30001253,100097,200004,2,2025-03-23,2025-03-24,Cash,Rep_Sara,0.05,437.0
30001254,100096,200004,5,2024-12-28,2025-01-02,Cash,Rep_Ahmed,0.05,1092.5
30001255,100046,200010,3,2025-03-24,2025-03-30,Bank Transfer,Rep_Ahmed,0.0,360.0
30001256,100004,200009,3,2025-03-28,2025-03-30,Mobile Wallet,Rep_Ahmed,0.1,432.0
30001257,100063,200008,5,2025-03-09,2025-03-15,Credit Card,Rep_Mariam,0.1,1440.0
30001258,100029,200001,3,2024-09-25,2024-10-01,Mobile Wallet,Rep_Omar,0.05,3702.15
30001259,100033,200004,2,2025-03-09,2025-03-13,Credit Card,Rep_Sara,0.1,414.0
30001260,100039,200009,3,2025-05-05,2025-05-11,Mobile Wallet,Rep_Ahmed,0.0,480.0
30001261,100093,200005,2,2025-04-11,2025-04-12,Mobile Wallet,Rep_Ahmed,0.0,98.0
30001262,100091,200001,5,2025-06-17,2025-06-22,Bank Transfer,Rep_Ahmed,0.05,6170.25
30001263,100081,200003,5,2025-02-11,2025-02-13,Bank Transfer,Rep_Ahmed,0.0,900.0
30001264,100078,200001,4,2025-01-08,2025-01-10,Cash,Rep_Sara,0.05,4936.2
30001265,100079,200001,2,2025-01-14,2025-01-15,Bank Transfer,Rep_Omar,0.0,2598.0
30001266,100075,200005,4,2025-07-27,2025-07-28,Bank Transfer,Rep_Sara,0.05,186.2
30001267,100051,200006,5,2025-07-16,2025-07-20,Bank Transfer,Rep_Ahmed,0.0,4995.0
30001268,100059,200003,1,2025-06-15,2025-06-21,Credit Card,Rep_Ahmed,0.05,171.0
30001269,100079,200003,3,2025-08-28,2025-09-04,Credit Card,Rep_Ahmed,0.05,513.0
30001270,100022,200007,1,2025-08-07,2025-08-14,Credit Card,Rep_Sara,0.0,65.0
30001271,100056,200009,4,2025-06-22,2025-06-23,Bank Transfer,Rep_Mariam,0.1,576.0
30001272,100019,200001,5,2025-05-01,2025-05-08,Credit Card,Rep_Omar,0.1,5845.5
30001273,100061,200010,5,2025-04-30,2025-05-02,Credit Card,Rep_Mariam,0.0,600.0
30001274,100088,200005,2,2025-03-18,2025-03-24,Cash,Rep_Omar,0.1,88.2
30001275,100063,200002,5,2024-10-11,2024-10-18,Credit Card,Rep_Mariam,0.05,5695.25
30001276,100019,200007,5,2025-01-25,2025-01-30,Bank Transfer,Rep_Mariam,0.05,308.75
30001277,100007,200006,2,2025-07-22,2025-07-25,Cash,Rep_Ahmed,0.05,1898.1
30001278,100065,200007,2,2025-08-29,2025-08-30,Mobile Wallet,Rep_Omar,0.1,117.0
30001279,100100,200006,2,2025-01-02,2025-01-09,Bank Transfer,Rep_Ahmed,0.05,1898.1
30001280,100066,200005,2,2025-03-14,2025-03-20,Mobile Wallet,Rep_Omar,0.05,93.1
30001281,100095,200001,3,2025-06-17,2025-06-22,Credit Card,Rep_Ahmed,0.0,3897.0
30001282,100079,200010,2,2025-08-07,2025-08-09,Bank Transfer,Rep_Sara,0.05,228.0
30001283,100057,200006,1,2025-04-22,2025-04-27,Cash,Rep_Ahmed,0.0,999.0
30001284,100064,200007,5,2025-07-31,2025-08-05,Cash,Rep_Ahmed,0.05,308.75
30001285,100032,200005,3,2024-12-19,2024-12-21,Mobile Wallet,Rep_Sara,0.1,132.3
30001286,100058,200005,3,2025-05-27,2025-05-28,Cash,Rep_Ahmed,0.05,139.65
30001287,100046,200009,4,2024-11-19,2024-11-26,Cash,Rep_Omar,0.1,576.0
30001288,100022,200001,5,2025-05-24,2025-05-26,Cash,Rep_Mariam,0.05,6170.25
30001289,100082,200008,3,2025-03-02,2025-03-06,Mobile Wallet,Rep_Ahmed,0.0,960.0
30001290,100053,200001,5,2025-08-17,2025-08-23,Credit Card,Rep_Sara,0.0,6495.0
30001291,100070,200008,4,2025-08-20,2025-08-24,Credit Card,Rep_Mariam,0.05,1216.0
30001292,100004,200003,1,2025-04-01,2025-04-07,Credit Card,Rep_Mariam,0.0,180.0
30001293,100013,200004,5,2025-07-22,2025-07-26,Cash,Rep_Sara,0.0,1150.0
30001294,100060,200009,4,2025-08-27,2025-08-28,Credit Card,Rep_Omar,0.1,576.0
30001295,100073,200010,5,2025-07-22,2025-07-26,Bank Transfer,Rep_Ahmed,0.0,600.0
30001296,100074,200009,2,2025-03-03,2025-03-07,Credit Card,Rep_Mariam,0.05,304.0
30001297,100033,200002,4,2025-08-14,2025-08-20,Mobile Wallet,Rep_Sara,0.0,4796.0
30001298,100085,200002,5,2024-10-05,2024-10-08,Bank Transfer,Rep_Sara,0.05,5695.25
30001299,100095,200005,5,2025-07-17,2025-07-21,Credit Card,Rep_Sara,0.05,232.75
30001300,100098,200010,2,2025-04-23,2025-04-28,Credit Card,Rep_Omar,0.0,240.0
30001301,100039,200010,5,2024-12-03,2024-12-05,Cash,Rep_Ahmed,0.05,570.0
30001302,100063,200002,4,2024-11-21,2024-11-23,Bank Transfer,Rep_Ahmed,0.0,4796.0
30001303,100018,200009,1,2024-12-03,2024-12-07,Cash,Rep_Ahmed,0.0,160.0
30001304,100005,200010,2,2025-08-19,2025-08-26,Cash,Rep_Mariam,0.05,228.0
30001305,100026,200005,1,2024-12-20,2024-12-23,Cash,Rep_Mariam,0.1,44.1
30001306,100086,200005,5,2025-08-08,2025-08-11,Bank Transfer,Rep_Sara,0.0,245.0
30001307,100058,200010,4,2025-07-14,2025-07-16,Bank Transfer,Rep_Ahmed,0.0,480.0
30001308,100042,200010,4,2024-10-28,2024-11-02,Credit Card,Rep_Sara,0.1,432.0
30001309,100028,200006,3,2024-11-16,2024-11-22,Cash,Rep_Sara,0.1,2697.3
30001310,100043,200009,4,2024-10-19,2024-10-24,Cash,Rep_Mariam,0.1,576.0
